ProjectID,Date,Origin,Destination,Modo,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1900_1959
40,2020-03-03,84:107,85:106,bus,,,,,,,,,,,,14.0,,
40,2020-03-03,84:107,86:105,bus,,,,,,,,,12.0,,,,,
40,2020-03-03,84:107,86:105,private_transport,,,,,12.0,,,,,,,,,
40,2020-03-03,84:107,118:152,bus,,,,,,,,,,,,,11.0,
40,2020-03-03,84:107,118:152,private_transport,,,,,,,,,,,,,13.0,
40,2020-03-03,84:107,119:151,private_transport,,,,,,,,,,,,,13.0,
40,2020-03-03,84:107,121:165,bus,,,,,13.0,,,,,,,,,
40,2020-03-03,84:107,126:160,bus,,,13.0,,,,,,12.0,,,,,
40,2020-03-03,84:107,126:160,private_transport,,,,,,,,,14.0,,,,,
40,2020-03-03,84:107,136:150,bus,,,,,,,,,,,,,11.0,
40,2020-03-03,84:107,148:122,bus,,,,,,,,,,,,14.0,,21.0
40,2020-03-03,84:107,148:122,private_transport,,,,,,,,,,,,,,31.0
40,2020-03-03,84:107,159:127,bus,,,,,,,,,,,,,15.0,
40,2020-03-03,84:107,159:127,private_transport,,,,,,,,,,,,,11.0,
40,2020-03-03,85:106,140:146,bus,,,,,,16.0,,,,,,,,
40,2020-03-03,85:106,141:145,bus,,,,,,13.0,,,,,,,,
40,2020-03-03,85:106,84:107,bus,,,,,,,,,,,,20.0,,
40,2020-03-03,85:106,111:167,private_transport,,,,,,,,,,,,,,11.0
40,2020-03-03,85:106,148:122,bus,,,,,,,,,,,,,,16.0
40,2020-03-03,85:106,148:122,private_transport,,,,,,,,,,,,,,26.0
40,2020-03-03,85:106,158:128,bus,,,,,,,,,,,,15.0,,
40,2020-03-03,85:106,158:128,private_transport,,,,,,,,,,,,10.0,,
40,2020-03-03,86:105,140:146,bus,,,,,,,,15.0,,,,,,
40,2020-03-03,86:105,141:145,bus,,,,,,,,17.0,,,,,,
40,2020-03-03,86:105,141:145,private_transport,,,,,,,,14.0,,,,,,
40,2020-03-03,86:105,84:107,private_transport,,,,,11.0,,,,,,,,,
40,2020-03-03,86:105,86:105,bus,,,,,,,,,10.0,,,,,
40,2020-03-03,86:105,118:152,private_transport,,,,,,,,,,,,,14.0,
40,2020-03-03,86:105,126:160,bus,,,16.0,,,,,,15.0,,,,,
40,2020-03-03,86:105,126:160,private_transport,,,12.0,,,,,,,,,,,
40,2020-03-03,86:105,137:149,bus,,,,,,,,,,,,,11.0,
40,2020-03-03,86:105,139:147,private_transport,,,,,,,,11.0,,,,,,
40,2020-03-03,86:105,148:122,bus,,,,,,,,,,,,19.0,,
40,2020-03-03,86:105,148:122,private_transport,,,,,,,,,,,,10.0,,
40,2020-03-03,86:105,90:117,bus,,,,,,,,,15.0,,,,,
40,2020-03-03,86:105,90:117,private_transport,,,,,,,,,13.0,,,,,
40,2020-03-03,87:104,141:145,bus,,,,,,11.0,,,,,,,,
40,2020-03-03,87:104,85:106,bus,,,,,,11.0,,,,,,,,
40,2020-03-03,87:104,86:105,private_transport,,,,,,,,,13.0,,,,,
40,2020-03-03,87:104,87:104,bus,,,,,,65.0,,,10.0,,,,,
40,2020-03-03,87:104,87:104,private_transport,,,,,,15.0,,,,,,,,
40,2020-03-03,87:104,91:116,bus,,,,,,11.0,,,,,,,,
40,2020-03-03,87:104,92:115,bus,,,,,,39.0,,,,,,,,
40,2020-03-03,87:104,92:115,private_transport,,,,,,13.0,,,,,,,,
40,2020-03-03,90:117,97:102,bus,,,,,,,,16.0,,,,,,
40,2020-03-03,90:117,127:159,private_transport,,,,,,,,10.0,,,,,,
40,2020-03-03,90:117,140:146,bus,,,,,,20.0,,,,,,,,
40,2020-03-03,90:117,141:145,bus,,,,,,23.0,,,,,,,,
40,2020-03-03,90:117,85:106,bus,,,,,,,,,39.0,,,,,
40,2020-03-03,90:117,87:104,private_transport,,,,,,10.0,,,,,,,,
40,2020-03-03,90:117,90:117,bus,,,,,,,,,81.0,,,,,
40,2020-03-03,91:116,92:115,bus,,,,,,11.0,,,,,,,,
40,2020-03-03,92:115,85:106,bus,,,,,,,,,14.0,,,,,
40,2020-03-03,92:115,87:104,bus,,,,,,28.0,,,,,,,,
40,2020-03-03,92:115,87:104,private_transport,,,,,,16.0,,,,,,,,
40,2020-03-03,92:115,90:117,bus,,,,,,11.0,,,14.0,,,,,
40,2020-03-03,92:115,92:115,bus,,,,,,17.0,,,,,,,,
40,2020-03-03,92:115,92:115,private_transport,,,,,,14.0,,,,,,,,
40,2020-03-03,92:115,88:103,bus,,,,,,,,,11.0,,,,,
40,2020-03-03,97:102,121:165,bus,,,,,,,,,,,,,13.0,
40,2020-03-03,97:102,121:165,private_transport,,,,,,,,,,,,,10.0,
40,2020-03-03,97:102,50:412,private_transport,,,,,,,,,,,162.0,,,
40,2020-03-03,98:217,83:108,bus,,,,,,,,,12.0,,,,,
40,2020-03-03,98:217,128:142,bus,,,,,,,,,14.0,,,,,
40,2020-03-03,98:217,143:143,bus,,,,,,,,,12.0,,,,,
