ProjectID,Date,Origin,Destination,Modo,0100_0159,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1200_1259,1300_1359,1600_1659,1700_1759,1800_1859,2100_2159
40,2019-11-19,125:161,87:104,bus,,,,,,,,,15.0,,,,,
40,2019-11-19,125:161,87:104,private_transport,,,,,,,,,14.0,,,,,
40,2019-11-19,126:160,120:166,bus,,,,,,,,12.0,,,,,,
40,2019-11-19,127:159,61:413,private_transport,,,,,,,35.0,,,,,,,
40,2019-11-19,128:142,118:152,bus,,15.0,,,,,,,,,,,,
40,2019-11-19,128:142,98:217,bus,,,,12.0,,,,,,,,,,
40,2019-11-19,128:142,95:112,bus,,13.0,,,,,,,,,,,,
40,2019-11-19,128:142,139:147,bus,,11.0,,,,,,,,,,,,
40,2019-11-19,128:142,109:169,private_transport,,,,11.0,,,,,,,,,,
40,2019-11-19,128:142,128:142,private_transport,,,,11.0,,,,,,,,,,
40,2019-11-19,131:139,136:150,private_transport,10.0,,,,,,,,,,,,,
40,2019-11-19,132:138,120:166,private_transport,10.0,,,,,,,,,,,,,
40,2019-11-19,134:136,95:112,bus,,,,,,,,,,,10.0,,,
40,2019-11-19,134:136,137:149,bus,,,,,15.0,,,,,,,,,
40,2019-11-19,134:136,137:149,private_transport,,,,,15.0,,,,,,,,,
40,2019-11-19,134:136,48:301,private_transport,,,,,,,,,,,11.0,,,
40,2019-11-19,134:136,76:314,private_transport,,,,,,,,,,,,,,22.0
40,2019-11-19,136:150,99:101,bus,,,,,,,,13.0,,,,,,
40,2019-11-19,136:150,99:101,private_transport,,,,,,,,16.0,,,,,,
40,2019-11-19,137:149,140:146,bus,,,,,,,,,,,,12.0,,
40,2019-11-19,137:149,140:146,private_transport,,,,,,,,,,,,14.0,,
40,2019-11-19,137:149,141:145,bus,,,,,,,,,,,,16.0,,
40,2019-11-19,137:149,137:149,bus,,,,,,,10.0,,,,,,,
40,2019-11-19,137:149,103:203,bus,,,,,,,12.0,,,,,,,
40,2019-11-19,137:149,113:157,private_transport,,,,,,,14.0,,,,,,,
40,2019-11-19,137:149,124:162,bus,,,,,,,44.0,,,,,,,
40,2019-11-19,137:149,124:162,private_transport,,,,,,,43.0,,,,,,,
40,2019-11-19,137:149,125:161,bus,,,,,,,26.0,,,,,,,
40,2019-11-19,137:149,125:161,private_transport,,,,,,,20.0,,,,,,,
40,2019-11-19,137:149,159:127,private_transport,,,,,,,10.0,,,,,,,
40,2019-11-19,139:147,110:168,bus,,,,,,,,,,29.0,,,,
40,2019-11-19,139:147,141:145,private_transport,,,,,,,,15.0,,,,,,
40,2019-11-19,139:147,132:138,bus,,,,,,,,,,,10.0,,,
40,2019-11-19,140:146,95:112,bus,,,,,,,,,,,27.0,,,
40,2019-11-19,140:146,140:146,private_transport,,,,,,,,20.0,,,,,,
40,2019-11-19,140:146,141:145,private_transport,,,,,,,,28.0,,,,,,
40,2019-11-19,140:146,99:101,private_transport,,,,,,,,10.0,,,,,,
40,2019-11-19,140:146,132:138,bus,,,,,,,,,,,11.0,,,
40,2019-11-19,141:145,95:112,bus,,,,,,,,,,,33.0,,,
40,2019-11-19,141:145,140:146,private_transport,,,,,,,,17.0,,,,,,
40,2019-11-19,141:145,141:145,bus,,,,,,,,19.0,,,,,,
40,2019-11-19,141:145,141:145,private_transport,,,,,,,,31.0,,,,,,
40,2019-11-19,141:145,119:151,bus,,,,14.0,,,,,,,,,,
40,2019-11-19,141:145,145:125,bus,,,,,,,,12.0,,,,,,
40,2019-11-19,141:145,99:101,bus,,,,,,,,13.0,,,,,,
40,2019-11-19,141:145,99:101,private_transport,,,,,,,,14.0,,,,,,
40,2019-11-19,141:145,113:157,bus,,,,,,,,,,,20.0,,,
40,2019-11-19,143:143,118:152,private_transport,,11.0,,,,,,,,,,,,
40,2019-11-19,143:143,116:154,bus,,11.0,,,,,,,,,,,,
40,2019-11-19,143:143,128:142,private_transport,,,,10.0,,,,,,,,,,
40,2019-11-19,144:126,159:127,private_transport,,,,,,,19.0,,,,,,,
40,2019-11-19,144:126,132:138,private_transport,,,,,,10.0,,,,,,,,
40,2019-11-19,144:126,117:153,bus,,,,,,10.0,,,,,,,,
40,2019-11-19,145:125,137:149,bus,,,,,38.0,,,,,,,,,
40,2019-11-19,145:125,137:149,private_transport,,,,,34.0,,,,,,,,,
40,2019-11-19,145:125,76:314,private_transport,,,,,,,,,,,,,,95.0
40,2019-11-19,147:123,118:152,bus,,,,,,,,,,,,,10.0,
40,2019-11-19,152:134,61:413,private_transport,,,,,,,59.0,,,,,,,
40,2019-11-19,153:133,61:413,private_transport,,,,,,,37.0,,,,,,,
40,2019-11-19,154:132,61:413,private_transport,,,,,,,36.0,,,,,,,
40,2019-11-19,155:131,48:301,private_transport,,,,,,,,,,,14.0,,,
40,2019-11-19,155:131,76:314,private_transport,,,,,,,,,,,,,,24.0
40,2019-11-19,155:131,77:312,private_transport,,,,,,,,,,,13.0,,,
40,2019-11-19,156:130,48:301,private_transport,,,,,,,,,,,27.0,,,
40,2019-11-19,156:130,77:312,private_transport,,,,,,,,,,,18.0,,,
40,2019-11-19,156:130,45:319,private_transport,,,,,,,,,,,21.0,,,
40,2019-11-19,159:127,118:152,bus,,,,,,,,,,,,10.0,,
40,2019-11-19,159:127,140:146,bus,,,,,,,,,,,,19.0,,
40,2019-11-19,159:127,141:145,bus,,,,,,,,,,,,21.0,,
40,2019-11-19,159:127,141:145,private_transport,,,,,,,,,,,,17.0,,
40,2019-11-19,159:127,159:127,bus,,,,,,,78.0,,,,,,,
40,2019-11-19,159:127,159:127,private_transport,,,,,,,56.0,,,,,,,
40,2019-11-19,159:127,144:126,bus,,,,,,,21.0,,,,,,,
40,2019-11-19,45:319,118:152,private_transport,,,,,,,,,,,18.0,,,
40,2019-11-19,45:319,111:167,bus,,,,,,,,,37.0,,,,,
40,2019-11-19,45:319,111:167,private_transport,,,,,,,,,117.0,,,,,
40,2019-11-19,45:319,64:306,bus,,,,,,121.0,,,,,,,,
40,2019-11-19,45:319,64:306,private_transport,,,,,,85.0,,,,,,,,
40,2019-11-19,48:301,118:152,private_transport,,,,,,,,,,,28.0,,,
40,2019-11-19,48:301,116:154,private_transport,,,,,,,,,,,20.0,,,
40,2019-11-19,48:301,117:153,private_transport,,,,,,,,,,,10.0,,,
40,2019-11-19,50:412,118:152,private_transport,,,,,,,,,,,10.0,,,
40,2019-11-19,58:303,111:167,private_transport,,,,,,,,,12.0,,,,,
40,2019-11-19,64:306,139:147,private_transport,,,,,,,,,,,,17.0,,
40,2019-11-19,64:306,140:146,private_transport,,,,,,,,,,,,25.0,,
40,2019-11-19,64:306,141:145,private_transport,,,,,,,,,,,,24.0,,
40,2019-11-19,75:313,98:217,bus,,,30.0,,,,,,,,,,,
40,2019-11-19,75:313,98:217,private_transport,,,38.0,,,,,,,,,,,
40,2019-11-19,75:313,276:144,bus,,,19.0,,,,,,,,,,,
40,2019-11-19,75:313,276:144,private_transport,,,30.0,,,,,,,,,,,
40,2019-11-19,75:313,94:113,private_transport,,,11.0,,,,,,,,,,,
40,2019-11-19,77:312,118:152,private_transport,,,,,,,,,,,26.0,,,
40,2019-11-19,77:312,116:154,private_transport,,,,,,,,,,,16.0,,,
40,2019-11-19,77:312,139:147,private_transport,,,,,,,,,,,13.0,,,
40,2019-11-19,78:302,134:136,private_transport,,,,,,,,,,,,12.0,,
40,2019-11-19,78:302,139:147,private_transport,,,,,,,,,,,,11.0,,
40,2019-11-19,78:302,140:146,private_transport,,,,,,,,,,,,42.0,,
40,2019-11-19,78:302,141:145,private_transport,,,,,,,,,,,,63.0,,
40,2019-11-19,83:108,118:152,bus,,17.0,,,,,,,,,,,,
40,2019-11-19,83:108,98:217,bus,,,,13.0,,,,,,,,,,
40,2019-11-19,83:108,95:112,bus,,10.0,,,,,,,,,,,,
40,2019-11-19,83:108,109:169,bus,,,,10.0,,,,,,,,,,
40,2019-11-19,83:108,83:108,bus,,,,15.0,,,,,,,,,,
40,2019-11-19,87:104,95:112,bus,,,,,,35.0,,,,,,,,
40,2019-11-19,87:104,95:112,private_transport,,,,,,17.0,,,,,,,,
40,2019-11-19,87:104,113:157,bus,,,,,,26.0,,,,,,,,
40,2019-11-19,87:104,132:138,bus,,,,,,13.0,,,,,,,,
40,2019-11-19,87:104,132:138,private_transport,,,,,,12.0,,,,,,,,
40,2019-11-19,90:117,99:101,private_transport,,,,,,,,10.0,,,,,,
40,2019-11-19,91:116,95:112,bus,,,,,,25.0,,,,,,,,
40,2019-11-19,91:116,95:112,private_transport,,,,,,12.0,,,,,,,,
40,2019-11-19,91:116,48:301,private_transport,,,,,,,,,,,15.0,,,
40,2019-11-19,91:116,113:157,bus,,,,,,12.0,,,,,,,,
40,2019-11-19,91:116,132:138,bus,,,,,,14.0,,,,,,,,
40,2019-11-19,91:116,45:319,private_transport,,,,,,,,,,,10.0,,,
40,2019-11-19,94:113,61:413,private_transport,,,,,,,10.0,,,,,,,
40,2019-11-19,95:112,120:166,private_transport,41.0,,,,,,,,,,,,,
40,2019-11-19,95:112,140:146,private_transport,18.0,,,,,,,,,,,,,
40,2019-11-19,95:112,110:168,bus,,,,,,,,,,16.0,,,,
40,2019-11-19,95:112,141:145,private_transport,19.0,,,,,,,,,,,,,
40,2019-11-19,95:112,136:150,private_transport,26.0,,,,,,,,,,,,,
40,2019-11-19,97:102,120:166,private_transport,,,,,,,,13.0,,,,,,
40,2019-11-19,97:102,141:145,bus,,,,,,,,12.0,,,,,,
40,2019-11-19,97:102,141:145,private_transport,,,,,,,,19.0,,,,,,
40,2019-11-19,97:102,145:125,private_transport,,,,,,,,16.0,,,,,,
40,2019-11-19,97:102,99:101,bus,,,,,,,,40.0,,,,,,
40,2019-11-19,97:102,99:101,private_transport,,,,,,,,60.0,,,,,,
40,2019-11-19,97:102,102:204,private_transport,,,,,,,,13.0,,,,,,
40,2019-11-19,98:217,98:217,private_transport,,,,11.0,,,,,,,,,,
40,2019-11-19,98:217,109:169,bus,,,,12.0,,,,,,,,,,
40,2019-11-19,99:101,118:152,bus,,,,20.0,,,,,,,,,,
40,2019-11-19,99:101,118:152,private_transport,,,,13.0,,,,,,,,,,
40,2019-11-19,99:101,119:151,bus,,,,18.0,,,,,,,,,,
40,2019-11-19,99:101,119:151,private_transport,,,,12.0,,,,,,,,,,
